lallala
lallala
item989 1.37468 -7.99118 -5.94212 2.00461 -9.15565 -0.968327 -7.46312 7.26732 -4.29509 9.7127 4.16502 0.321263 2.87406 -3.9364 3.61002 6.78272 -0.223688 8.98078 4.09017 -0.925815 -5.02494 -4.3959 -9.53254 1.80079 1.86532 0.635191 -9.04595 -3.659 -5.26112 -8.75573 -6.08446 6.11356 -6.74691 -2.02658 -1.88183 -5.90256 7.00509 0.655046 -8.63524 -7.29 0.367741 5.52978 3.03127 -6.7582 -8.40662 -3.35871 -9.97548 1.36969 -4.37793 4.11469 -9.55613 0.597133 9.71879 -9.08867 -7.60207 1.58412 1.54652 -6.64802 7.92512 6.2854 -5.40375 -8.15934 2.39896 -2.15065 -0.185924 -9.48287 1.94679 -3.18083 1.17218 3.31155 -0.470827 -8.46008 -1.15867 -7.43956 -5.21828 0.434705 -0.798269 -5.19376 -8.19561 4.8238 8.92094 -7.75173 -4.57906 8.63973 -6.8404 -2.18114 0.223845 4.70612 1.17084 -1.85104 0.99152 5.76709 -0.0103817 -6.60952 -6.38356 9.80369 -6.09238 5.56322 -3.37714 5.07979 
item988 -1.12523 6.15204 6.61971 7.7161 8.71248 -8.59856 -1.8492 -2.08579 -3.79232 -0.0448018 -7.26199 -4.87138 2.20347 -1.84106 -6.23165 5.36306 5.97781 3.99219 0.0691797 -2.85135 -7.85885 -8.9393 -7.08426 2.13077 -5.54882 -3.46782 1.93447 -1.6412 -7.9046 8.55733 -6.56141 0.970172 4.70936 -9.9417 -1.31373 3.42184 -8.54026 6.83708 -8.66395 -2.33258 -3.20773 -5.92594 2.79604 8.99574 2.233 6.56438 4.3588 -1.78919 0.556573 -5.57202 5.35946 2.69773 -4.51132 8.2752 -5.1715 -0.0601371 -5.19263 6.76296 8.29866 -3.09723 5.32029 -8.26275 7.87294 0.0296559 -8.20445 -3.44078 -6.5485 -6.7447 -6.60371 -5.21245 0.922716 0.188567 -1.1384 -6.28125 -0.815692 -8.9054 -9.71686 -6.45689 -0.694586 0.839709 -2.02891 -5.33513 -6.46257 3.45977 -7.05993 -1.63407 -6.60036 -2.25256 -4.87111 -8.3017 4.65021 -9.55081 -6.56445 2.52316 0.478841 -4.7689 9.08238 3.93034 -1.5136 -7.52133 
item987 8.71788 9.40911 2.66724 -2.42051 -6.87213 -8.14846 -1.32591 -6.589 -4.60535 7.9795 4.25071 3.36575 -7.35563 7.78814 -3.17448 -4.41556 -3.84592 0.225155 3.33188 1.28297 1.92345 -2.0179 1.73216 5.359 -9.49474 -7.789 -9.4099 9.58763 6.14134 -0.923507 -7.9337 4.85922 -1.51439 4.73353 -7.5613 1.61347 6.58508 1.11279 5.02447 -8.02027 -0.907702 -0.724819 5.34547 1.73667 -2.93667 -7.82901 7.32111 3.2174 2.39615 0.652997 -5.49963 -5.6804 8.63509 6.23253 9.6786 9.14035 8.44353 -9.7313 8.72798 4.58486 -0.654811 -9.20572 -0.55592 7.83079 5.52781 1.88279 -0.555735 2.11289 -7.00442 -5.53126 4.09262 2.08788 3.74392 -0.561906 -6.17545 -9.19276 1.60909 -8.85434 4.02464 -5.99476 1.79866 8.52501 -1.67516 0.433755 4.75754 -1.99657 -0.425895 3.20107 -1.72787 -1.69791 -2.21407 7.61732 -0.903636 7.23001 5.44811 -5.37582 -0.887206 -5.10762 6.73707 2.10837 
item986 -0.638887 0.829685 -5.80375 -6.89497 -9.73222 -1.9792 -6.08773 1.87687 -0.833536 7.93691 5.8821 -9.03487 6.46193 -5.79306 1.39888 1.21947 2.21037 -9.02701 -5.57946 -9.5175 -0.724929 2.20647 8.09982 8.37144 -0.563524 3.54794 -7.00439 8.54927 8.44031 9.73268 0.657643 -2.19857 0.562362 4.85389 0.906455 0.830141 -7.1253 4.81873 -7.29299 2.04116 2.75564 8.58911 3.00629 -0.782432 -7.20395 -5.59483 -9.56296 5.00642 -4.62185 -5.14242 5.48893 4.65322 7.06404 3.58875 3.02466 -3.49948 -2.86331 6.02027 -4.95021 -4.423 5.75295 5.70743 3.37842 -3.68469 0.561327 -5.71512 7.14545 3.43602 9.10361 9.85246 -4.52282 1.85925 8.44157 8.48347 -8.92319 -8.76238 -7.11137 -8.48615 6.24404 -1.73322 -3.62857 1.73297 -7.07999 -6.56453 -4.67828 5.94466 -0.0640082 2.45841 1.96493 4.98578 8.03541 -2.28212 0.693213 1.41383 4.03319 -8.74546 5.69871 1.17864 4.69056 4.80232 
item985 1.03109 -9.83226 -3.33844 -0.52734 8.65121 -2.26162 0.710276 -8.46016 -0.747772 -3.04568 -0.193374 5.62366 8.68728 2.72663 9.05913 -5.991 -1.3287 -1.00488 6.46741 -9.36377 -6.0191 4.50282 -1.64589 4.67412 -4.08335 -7.6127 5.92865 -8.38464 3.56593 0.619216 6.41767 -5.40297 0.786959 -6.92077 4.06969 -0.561831 0.81761 -5.22004 0.978012 -9.93016 1.73428 -9.21536 5.6935 0.421565 3.51127 4.75263 4.43057 -7.81743 -6.25225 0.89798 -7.1812 -2.27135 -4.5992 1.17291 -7.59723 1.31744 3.5602 8.33142 2.9328 -2.87386 -1.04936 -0.649526 1.72317 9.7376 2.42971 -4.20715 -0.824236 -6.75268 0.572819 -9.84622 -6.68284 -7.6929 -9.06159 9.01065 2.72867 4.44968 3.76328 -2.84077 6.63225 7.51103 8.05721 9.45105 -4.76032 -6.54199 0.623955 -2.35756 4.77545 -5.81584 -4.02614 -2.29175 1.3103 4.9245 7.05873 -6.96654 4.66209 -0.511564 -1.17368 -6.16214 2.73575 9.39913 
item984 -6.00837 6.05291 -8.29377 -5.06995 5.06356 4.4349 9.37973 -1.17316 -8.40587 6.01199 -3.66213 9.65135 5.46304 1.57755 -6.89064 -3.91301 9.21999 7.88481 0.271148 -4.80615 -4.40693 -8.41856 -9.88165 -7.34821 -5.3851 4.78045 2.14023 3.44122 8.6183 -5.12401 2.84035 -7.39006 -9.0711 4.54659 -2.46001 5.99246 -1.01851 -3.08028 -5.1807 0.575624 -7.06829 1.15717 0.226972 8.39474 -7.26528 3.33633 -5.51827 -8.04529 1.22114 4.75288 -2.85144 6.81421 6.33432 -2.73309 9.46601 -9.05077 -7.95264 1.60624 4.39045 -9.33434 6.48222 -2.7692 -6.7244 7.41112 -8.22261 0.81559 3.40358 0.75888 7.73531 8.22289 -8.6655 -9.33298 -0.619942 1.56148 9.06176 2.11478 -5.10219 -6.45651 4.06948 6.11895 8.29638 -8.78196 2.93316 4.6307 -1.51504 2.39917 5.57993 0.532314 -5.9946 -0.0296262 1.19798 -9.51237 7.20117 4.47358 7.89875 8.97857 -4.71083 1.30233 -0.262555 -6.97552 
item983 -0.474788 1.07195 -6.3085 8.90527 -7.36658 -7.24674 1.02005 -2.46877 -3.70324 -4.91047 -6.34982 -5.40687 -3.69242 6.58334 9.22383 4.79253 -1.01749 4.80376 -4.67515 2.98791 -5.22587 6.52282 3.47554 -8.02469 0.9964 1.37428 -9.04613 6.28557 -7.32339 0.691316 9.31005 2.20182 -8.23674 -6.99845 1.10709 -5.60331 -4.24519 -7.87286 1.92792 2.05156 -2.78333 5.5781 6.64469 3.52425 2.16144 5.86853 -1.68322 -8.85605 0.672283 3.64162 4.13186 5.44641 0.164447 -2.3926 7.42172 -8.83915 8.98168 8.37559 7.44641 -8.34171 -0.933092 6.75646 3.86011 0.830172 9.75801 -5.03279 5.22686 -4.48718 -2.90565 -2.84522 7.56438 4.31102 -7.26712 4.20907 -2.16473 4.89432 0.0775999 6.15204 6.03826 -9.25012 -0.206331 0.170124 6.1963 9.95812 7.77752 3.61802 -8.88104 6.7592 1.99361 8.56538 8.4175 -8.93948 5.32184 2.27761 1.89069 5.07985 7.24482 -2.88245 -9.40733 -5.66083 
item982 4.27233 8.15705 8.65018 7.0052 2.36612 -3.51455 1.89952 -7.55628 -7.36251 -2.06222 -6.8064 2.43116 8.10791 9.3899 2.38928 5.88543 3.00792 3.50824 2.64463 -4.99847 2.07362 1.06213 -3.93795 -2.60454 -6.66026 7.95274 -7.52469 -9.41545 -4.92971 -6.93203 -5.07628 9.34262 -8.77498 -6.4261 6.34782 3.59114 0.0593513 -1.75266 6.03486 2.69685 6.18512 9.22846 -4.87199 4.29303 8.61836 7.51729 0.178456 1.62628 1.02553 -7.17691 6.62781 -6.90085 3.88521 -7.31014 0.494608 7.22495 -9.3574 2.96992 7.8095 -4.28711 6.03789 -7.26678 -4.94449 7.26291 -3.69288 -8.59667 0.854047 6.36647 -0.349326 -3.11109 -0.936683 -4.1642 -3.88263 4.19133 -9.87117 -5.26427 1.70861 0.307282 6.36201 -7.26586 3.13037 2.98982 -4.16671 -2.98442 5.67968 6.3279 -5.75947 6.32228 -0.702183 -7.94997 -7.96483 -4.66429 -5.21675 -2.90932 -7.40139 1.09037 -1.50599 3.45266 -2.54316 8.14469 
item981 -9.65843 6.52016 -6.01952 -3.54107 0.711484 -5.89069 1.19466 -7.5799 4.41659 -2.44333 -4.84576 -2.45304 -9.45351 0.987534 4.56254 6.22617 -2.68457 8.80307 2.54845 6.61325 -9.1469 4.58362 -8.05104 -4.36365 -8.3257 -5.45243 6.72672 0.168308 8.00023 -5.81644 -1.68701 8.3418 -9.29628 2.29348 -5.19926 1.4152 6.40279 5.9954 3.8353 0.819379 -6.44793 8.98954 8.36634 -5.90144 -0.0229238 2.92888 -9.67527 7.29251 1.73195 2.87317 3.90576 2.58506 -2.54321 5.85472 8.22141 -0.868916 -9.59771 4.94813 9.29939 8.40252 9.13169 -2.38761 6.74433 9.83541 9.90586 -8.45494 1.25061 6.30865 7.54046 -4.91409 -2.87197 -8.90747 -5.92455 -4.50563 -4.80892 4.05253 8.42325 -4.48419 1.34504 0.155207 8.38898 -4.7492 -7.25974 -4.15423 -8.89448 -9.03833 4.97686 -8.49219 5.9098 4.27625 9.91033 5.04148 -8.11137 6.65466 4.87689 -8.2055 8.19972 -3.8725 8.10315 5.74018 
item980 1.21341 -4.76883 6.8327 5.28886 0.725543 -7.97621 -0.658611 -0.851204 -2.4604 -9.31357 9.304 -4.07142 -4.06277 -7.95573 1.77436 -2.95725 -6.99406 -3.24879 -1.44944 8.91573 -8.97254 -1.53911 3.95722 -7.08391 -4.88445 -1.16589 -5.28941 -6.68474 4.96161 -7.18627 9.05544 -3.82499 -1.95509 5.88815 -8.53613 8.77045 7.91193 0.805264 -2.08075 -4.54847 1.49169 -2.77675 1.38012 7.42892 -0.732485 -6.84553 -5.52833 2.27345 -0.0943157 3.02222 1.18919 0.933143 -8.51689 -4.85359 3.84923 -3.40134 3.98051 8.55982 -0.0860792 -1.05788 -8.62645 -1.03064 5.11713 -0.581541 -5.14249 6.58101 -1.81109 -7.23056 -2.61373 6.10815 -1.77903 8.87796 -6.6686 9.60109 6.30688 2.59892 -7.24444 -9.22145 -5.12763 2.66125 3.80077 6.06156 -6.40561 5.28388 -8.79204 7.44363 -8.11746 5.18848 6.00345 1.79646 -5.8694 7.377 -9.23418 9.24773 -3.20454 -4.37667 5.82874 4.98437 -1.60723 -6.78499 
item979 1.09252 6.61375 -7.90702 4.42392 6.21484 8.39986 -2.97716 8.9704 9.17841 1.89521 1.63165 2.97919 -2.04323 5.22604 -1.73693 -0.835267 2.66967 0.145612 -5.64679 -1.32689 -8.05793 -1.51619 -3.94989 -7.2921 -2.26846 2.84557 -1.66877 -6.43972 -2.17006 6.724 -3.22471 8.92247 3.33775 -1.13173 3.34639 -0.447413 -2.73187 -9.63077 -1.47701 -3.55346 2.26444 -9.84536 9.42573 -9.77879 5.38068 -2.3112 -0.614052 -1.94965 7.83441 3.73916 6.72346 9.77648 -7.77703 -7.22643 -7.51562 -0.0454945 5.61915 0.815608 3.51478 -6.55091 -2.46039 -9.70993 -7.62844 -9.12264 -0.84166 5.71795 0.429944 6.42647 6.08718 8.95293 -7.12699 -1.64838 9.10757 -7.70127 -1.42716 4.48825 -0.0124728 7.95879 -7.46141 -2.17806 1.69795 9.26205 -2.40158 3.92091 -7.96437 0.0827957 -6.12458 7.65478 -9.1016 7.3902 -8.89613 -1.56199 7.68028 -6.52458 -0.684629 -3.16138 9.19337 9.74532 -6.73492 5.28055 
item978 8.69825 -3.86191 -6.36782 7.80582 -1.56318 2.20502 2.29407 8.42435 0.163803 4.83266 -3.75372 -8.13825 4.09472 3.8447 5.78266 6.13035 -6.07251 9.65808 3.78512 -5.1741 7.04828 4.88899 3.26391 4.72856 8.36441 -7.42072 -8.43282 7.55779 -7.6754 -5.16774 2.83834 -8.97715 0.970347 6.47051 8.82866 9.40717 -1.32447 1.12273 7.83151 8.83933 -4.0446 -5.92221 -9.29892 -9.94989 7.92249 6.48374 6.18046 -8.15001 6.14182 -0.0344211 -3.32411 3.19011 -5.14543 9.9398 -2.08133 -6.78102 -7.48092 -0.514157 -9.22323 -5.15632 4.3181 3.6151 -4.13348 -4.71155 0.0856167 -5.30481 -5.30438 8.76114 5.81792 -7.47287 7.60048 -8.22668 -3.39508 8.30156 -8.17657 -5.47258 4.7853 8.00389 -3.6226 0.927125 -2.03054 3.05329 -5.88277 2.82403 2.99309 2.0359 6.04301 5.51217 -8.47826 6.81978 -9.64416 5.83985 0.434886 -3.77763 -8.8717 -9.4795 0.917553 -4.17609 9.28165 -3.26453 
item977 -1.64896 6.88212 -1.49121 4.95596 5.18368 0.332217 9.48338 -0.0310187 -1.6639 -4.13922 -9.10389 6.30557 8.91407 -4.98666 -0.870401 1.90716 7.04924 -4.82739 -2.58068 8.57098 -8.0076 -2.22484 4.41083 2.42728 3.99753 5.53913 2.94778 -5.08492 -8.63696 2.22943 1.65055 -0.285926 -0.888444 -9.84066 -5.32997 -5.70476 0.491561 -5.84659 4.26422 8.82766 0.0141908 5.16032 5.13323 -1.07174 -9.82634 -5.73717 -9.16458 7.2229 -0.564558 -1.74526 5.79389 1.42784 6.0299 0.20472 -6.14488 0.0274255 -4.25615 6.8029 4.94251 -2.89312 -0.967665 -3.40694 6.82096 8.14389 -3.2476 -8.50901 -7.56087 7.24396 -4.3556 6.70335 6.07163 5.65859 1.86367 1.20486 -5.41315 2.03733 5.46768 -4.57773 -0.739763 -5.09687 3.677 -4.94587 6.33096 -0.293099 5.25885 -9.81392 9.73433 -8.99731 6.98899 4.67683 -1.89043 -3.97868 -8.73011 -5.06947 -5.83479 -1.9777 -3.57848 -3.39566 -4.73374 2.06592 
item976 -6.69232 -8.66211 -2.27548 5.17135 2.54274 2.31137 -2.79131 -1.98957 7.73364 6.46892 2.91355 1.41064 -8.47695 -0.755481 -8.88246 6.78189 -0.569399 -9.14813 7.78459 -3.58041 5.5287 -4.10584 2.44091 6.79859 0.824691 6.60612 -5.17911 7.24621 -6.78954 0.0871505 -0.687864 -3.48186 1.42504 7.03665 -8.31051 -6.03222 -0.651978 -1.10182 1.97821 -2.91834 -4.6329 -5.10824 8.4923 -3.10985 4.13628 9.60984 -6.32796 -6.43312 -9.53829 -8.54337 -0.0135296 5.99041 -2.64921 -7.57262 2.78901 8.17548 9.0335 7.6099 5.42169 -7.75605 -2.30295 -5.26617 -1.23791 9.12208 -8.22952 0.451583 -6.91013 1.1185 9.34976 5.06807 8.20016 -5.28314 9.95984 6.69246 1.60701 4.09612 6.3023 5.27905 7.66301 6.76402 6.73568 -2.35052 2.75443 -5.91353 0.0768537 -4.45657 -7.73806 -0.889651 -6.84667 7.68364 1.3543 0.850376 -7.58254 -9.88361 -0.0275398 -5.81206 0.567974 3.06233 5.30645 -0.0822659 
item975 -1.8696 3.50661 4.63459 -1.90976 0.199072 -3.7584 -7.81364 -3.49862 -8.47935 9.84937 -6.73461 8.25633 -2.50116 6.01982 -7.6572 7.5757 -8.43675 -5.39526 -3.31395 -5.28342 -7.71162 8.04035 5.56696 -5.29416 8.15674 -4.46058 -1.10622 -1.27529 8.60174 -5.79977 8.64245 -3.26786 7.70684 3.27704 4.82238 -2.09409 9.51864 7.00874 4.40729 -8.96071 6.85811 7.67268 9.29562 -5.64304 3.6925 -8.36158 -8.06735 5.25575 -3.75684 -1.3813 9.97234 -1.46847 -3.34095 5.53929 3.23738 -5.18421 -8.92129 -7.86884 3.5405 9.68045 -3.66861 2.18295 -3.5874 -5.96177 -4.54001 -8.76502 1.94415 -5.02137 8.24372 -3.64856 -3.98208 5.10184 -5.97588 -4.68646 9.45879 7.71662 -3.04804 -8.60855 2.97238 3.19512 0.0101462 2.94471 -8.27334 6.66919 -1.51599 4.96403 -8.51502 -0.437284 7.09519 5.02548 -0.756832 -6.57342 -2.79157 5.65576 -2.53518 2.66841 6.89074 9.40896 7.64704 5.13446 
