item140 00011010111010100010101100111011110010111000100000111011111001
item141 11100011101110000111111101010011011110011110011010110110010101
item142 11111011100100100010011011000001101011010100110000001011111111
item143 11000011101000001111011000000111101110100111111001101111110001
item144 11111101001111010001101010100011110000110011011100101101010001
item145 01110011110001001111001110100110000110001011110000111000101110
item146 01111000111001011000110100001101101001111001100111010010011010
item147 11101001010100110101000101110101001100001110101000010000111000
item148 11101010111100100101001110011010000100101011101111111110010101
item149 01100011101011000001101011000110111100111110111110001011011011
item150 11111100100011111010100101101110111000010010110100110101100011
item151 01011000010011000010110011111011100110011010100101100000101010
item152 11011010101110100110111111000111101010000000101000100010101001
item153 11010101111010001101100110001111101100100011111111111101010100
item154 00110001010011000111000100001101001000001100101111000011010101
item155 01110101111001100001001010101000100110000110110100111000100011
item156 01110110001010011111111110011100101100110011110100100011111101
item157 00001001001010011111011101110000111000110111100001001100101111
item158 00110000010001001001011111111001100110011001010111011010111011
item159 01001110111110110101111001000000010110110000001101100101001110
item160 10101110011001101000010000011001100001011000000010100011110011
item161 00111001110111111100111011111000010011101001100000100010010010
item162 10010110100011010011101100011010010001100110011001000000110110
item163 10111111110000010001100110010101000000101111111100011101011011
item164 00101100100100010001111110010110010001101101101001101000101110
item165 11111011011101110101010001101100010100100100000110010010000010
item166 10010100000000111100111100100010101001111000011100000010110011
item167 11110101111101010111100101011000110111010111110001111101110100
item168 00100111110010001001001010111001100101111011110010100101110011
item169 01000111110111100011110110010000101100100010101000000111100010
item170 01011100010001000011010010010001011110111000100010100000011100
item171 10100101010010111010000000001011101001001101110001101000010111
item172 00010111011000101110001000110101010111001110101100101110111110
item173 01000100001010100101101010001100100011110100111011110100010110
item174 01111011010000001000010011110011001001100100101101110001100110
item175 01110101001010010010110011001000010100110100111000010010000110
item176 01010101111001100000101010110101010111100001000111110111100000
item177 01010000111100110001101000110001110110001110011010001011100111
item178 11010010001111000001110000101100001000010110100001100111100011
item179 01101101111100101101010010000101111111011001101001110111100001
item180 00110100001000010110100000100010110100101101010001010001111000
item181 00100111111011100000010011000111100100000100101001101110100010
item182 10111101001011011010101001010110001110111100011011111100001111
item183 00110110111000110111011000101101110010011110110001111010000111
item184 11101001110000011101000100000110111111011000001101100111011110
item185 00111110000010110100000011010010100011000000110000001011001011
item186 00111100100001100000001111110111110001101010110111000001101111
item187 00011000011101000011100111000100101001111101000111001100010101
item188 10010001110011000111100001011010101110010011110100101000101000
item189 10011011100100000110000001010110000110100001100111111010100110
item190 11101111110001000100110100011110001000010111001100011010010000
item191 00110110101101000000011001011000100010110101010010101111101001
item192 10111111110000101000100011100001000011110100111001000001000101
item193 00110010000111011001110110100001001000111111110101001010000111
item194 10011000010110110101010001010001010000000010000011100100010011
item195 10010000110010111110000011010001100110001111100101111000111001
item196 00001001011110101001101100010111011100010111001111001011001100
item197 10010100101000011111001110110111100011010101000010001010110111
item198 11010110100111010110001110110111100101110000101011010011110001
item199 10101011100111101000001001111101100000001011111001101001011110
item200 01001010010001110001110110011111110100110101001110000110101000
item201 00000110011001010011101001010101000011011001101001000011001010
item202 11001101000000001010010000101110001111011011001011101000001100
item203 11011010101101100000011110111110101111011001101000111001000100
item204 01111011011110000000100001101010111011001000110011010000001011
item205 01101011110110100001100111010100110101100111100010101011000100
item206 10000110111111111111010100110111010001010001110001000000010111
item207 10110000111001101010110101011010100011011000010011111100001011
item208 00101010001101010100000010111001110001100000100010010101111101
item209 11011000110000010010001100100101100001010010000100101010000100
item210 10000011000101001011110100100000110100110001101000000111111011
item211 10001111000011010101000101111011000110010001111010110000011100
item212 00100010010001101110100110001110010001110101111010001010011000
item213 01010011001101111001110110100111111100011100100010011010100010
item214 11101111001101001010111100010011111111011010110001000000010001
item215 10111001010000111000001000000010011100101111011110011001011000
item216 11101000011111111110001101110011011111110101000101111000101011
item217 11000000010010001110111001000111011010110000000100001111010000
item218 11011110100000100011000001101111001101011111110111101100000010
item219 00010100010011011010010000101000101100111111010001110001101100
item220 00010001010001010101111000011011000000000100111101111011111111
item221 11000101001101101000111001100001001100001000101010100110101000
item222 00100010101101011101111000101100111011000011101001110111011101
item223 11011111000001111101000101101000100110011101011000111101110010
item224 01011001001000011000011010110111011011111001000111101001000110
item225 00001111011110111011001111101101101110000110110010000111101011
item226 00100001010101011111100010000011001111010001001000001010110011
item227 01101000110001011001110000001110100001110011100111000100001000
item228 11000010001110000100101010010111011101111111101001110011011010
item229 00111100100000010010111101010111011000101101100111110011010100
item230 10111010110100110101100111011001111010111000100101100010101100
item231 11101010111010001100011001011001010001101010011001111010100101
item232 10110101011011010110110110101111010101100110001101101001001111
item233 01011000110100111100010011101101001001111101111100111100001110
item234 01000110001100001010101010100100110110100100001011010010001010
item235 11101101111010011101011011110110101011101110110000010001011111
item236 11101101010010010010011100010011011001100100000011001010101011
item237 11101111101110110101110000010000000111111111111000001010011111
item238 00101001001111011010000100010011100111011000011001011010111100
item239 01011100111010100010010000100011000001001011111001001111100100
item240 10000110100011000010001000000100110110001100101110110000000111
item241 01011110100101010110101110011111010011111100010000110101000100
item242 00001010111011101101110101110101100011101011011000001111010111
item243 11101011011111101111110010011001100110100100111001010000000101
item244 10000011010110000100000101100010010100000000000001010111110111
item245 01111110100101000010000110110010011111000101011100110110011101
item246 00011101110001001101110101000110110100101111100111010000000110
item247 11100001011111101101100010000111101001100110010010010101111010
item248 00010100101011101001110010101010011101001010010100111010111001
item249 01100111001000011110100100010010101101011011111010001110100111
item250 10100111011101000000011010000110101010100001011110000000000100
item251 10110010010101010101000000001111001010010111101001011011001101
item252 00001000001011000010010101011111010001000010000101011000001111
item253 10100100101111000011001011011000011000101101001110001100111000
item254 01110000110100111101100110010110000000110100110010101101111110
item255 10110011110010001110111000111001111011101011111111110111001101
item256 01101110000011000010111100001010001001001011110010110011101100
item257 10011111010000100001011000100010111100011111011000011001000000
item258 11011001101110010110000110000111000101011000001000100101011110
item259 01000110001000100011010010001010101110100010001101000101110100
item260 10110010110000010011111010101011100010010110110010101100011111
item261 10011011001111010011111000100101101000010000110000110111111001
item262 00101110001100110011111001001010111110010111100000101101010101
item263 10100011101110000110011011100110100001011100001110110101111010
item264 10110111000011101011010000011100000101011011010010011111111100
item265 10011101110000010010001001000100101111010000010101110101010001
item266 01011111111001100001000000000000101000000010110011100100101001
item267 11110011001111111110100000111100110100000010010001101010110000
item268 11110010001001110001111001110001001011111111100000110110001011
item269 10011001011110111111101111010000110001011111010111110000000011
item270 10011001101000100111001000010010100110101000100111010100000101
item271 01011010010110101111001110100000000011110101110101000010001110
item272 01011111101000110100001111100011111100110011101000010011100010
item273 10000000101010011010110110011100011100101011100101001010110100
item274 10000100010111100001110010000001100011011001011111000100010100
item275 10010110011011100100100001010000011011100011111010110110010101
item276 10001011100000100011100001100110011000110101011100001100111010
item277 00000111101001010111011100011101011100110110101011101101011000
item278 10101110011001111001110100011111010101101011101110111100000010
item279 11111100100101110101000110100100110010101110110010100010011101
item280 10110110001110000010110111111101001101001011000011100111110100
item281 11000011111110010000101111011110001011000011110001111011111111
item282 11101010011011101110011000111011011011100111000111101000001101
item283 01111110001100000111001101011111101110010010110000001001010101
item284 01001111001101010000111100110000001011110101100011011110010111
item285 00111111100100001111110010110001110100011010111100000010100001
item286 01100100111100010101100100111001001100111101011111100000101001
item287 11110000100001100010001001100001100010010010100100111010001101
item288 10010011100010001111101000010110111000100101111110011111111110
item289 11111101111100010100001010000010001011111100111000101101001011
item290 00110111111110111011001000100101001010001011111100010101101010
item291 01001111000001100111000111000001100001101111101111010101000101
item292 11000110000010110001000101001000101011010101011111010001101111
item293 01111101001100110110000100111010111010001110010101011100110100
item294 00000010000010011100011011100010111100111001010101100101110000
item295 11011001111010001111111110100011011100001000001111101001101111
item296 00010100001000110010011011001001001110111100010000010111000000
item297 11001110011000000011001011011101111111010010010000011010000010
item298 01010101000110101111111110011100100110010010000101001100011101
item299 11011011001010000001000110101111010010001010000000011101100110
item300 01100100001111010001010101101010001101010111001000011100110000
item301 10001101001001111001000000010001100100100101110011011101010001
item302 10110100101001001111111010110010111110110101101101100100111000
item303 10001101110000110000101110111110100100000101101111110001100100
item304 11101110110111011000001001101101000101110110100010011100100000
item305 01100000000101010000111101011110010011011011001001101001001001
item306 00100000000100111101100100010101010111100011011100000010001111
item307 11101010010101110001111100011101110011000011110111010100101111
item308 00000101110001110110100111111100110011110001010100000000101100
item309 01011010100100011001100011000110000011111010001001100001101111
item310 11100001010101010011001100111000011010001111010100110000110100
item311 11000000000100110010010110111111111010101111000010110100000000
item312 11010010010111001010001111101011000111001110011010110001001101
item313 11110100000010100110011100000100010011101110111101000111000011
item314 11011011000000111111111011010111100111100110010011110001011010
item315 11001011110001111011001001010010011111101000001000101000100000
item316 11101001111010111000011100010100101100011101111010000100110001
item317 00001000011011111000001011100011001111010010000100001011100011
item318 11010110100111001111010011010011001011000110010100011101010000
item319 11100110101111100111111010001111100010101111010011101110100000
item320 00100001111001101101110011100010100011011010011100011011110110
item321 11101100010100111010101111010010100000111111010101101011111011
item322 11110101111011110000111100001011101011010101010110010101110111
item323 00101000000110011010000001010101111101110110110011110010000100
item324 00111110001101010100101101000111000001010101011001110010001101
item325 00000011100001111010100111100110001111110001010011111100111111
item326 10110111001001011101000110000101100001110011010110011111010010
item327 00010101000000101101100010000001000100110000010011101010110111
item328 01010010000011100010100001000000000100100001101001111111000010
item329 10110000111110100001100011110100010110100010010001001110001011
item330 11011000001111111011100000111000111110011000001110010110100011
item331 01101100010100110011101101010111100001000101011001111110100110
item332 11010101101100010000110110101010111010011000010101111100011100
item333 01100000101110111100010100010011010110001001110000000100111110
item334 00001010111101010100110011011010100011101111010010000111010000
item335 01110001110010000111100110111100010110011011100001010011011110
item336 10001110010011011101000110001100101111000011100001001011000111
item337 01101110110101101101111110110011000010000111100111000001001100
item338 00110100110001101111000001111111001011011110000100000000000100
item339 01111111111100110101100110100000111001011111100001110111100010
item340 00011001100110111011100100100011000001101111011000000111000011
item341 10010010100001101011101001000101101000011000001100010101010011
item342 01000111000101011101001100101101010011110001001100100101100010
item343 01011010010001000000000000010101001100100100011111110110110110
item344 10110000100101101101001001001000000101100111110000110010000100
item345 11000110001101100010001010000011000100011010110100010101000001
item346 10000111111111111110010001010000011001010001001010111011101100
item347 01001011000000011100100111001110101110110110000111100011111101
item348 10100111010011000001110000010001010101110111101100011101110001
item349 00001001111111101111010001110111011001001000001011010001110101
item350 11110011001101111101001010000010111101111000111011011100011010
item351 11011111000111011001001010100111000000110000101101001000001000
item352 11011001111000111001001111000010100110111110100011100100101101
item353 00000101110000101000010010101000000111010101010100001000100000
item354 11100100111001001111001001100011000010110110101110111100100100
item355 10000001101001101100000000000111111111010000000101010111000010
item356 00001001001100001110000111001110001010000101101011110100100101
item357 11001111010000100011011000101100101000001000110101101001111101
item358 10111011101101110000110100001110010100110000110001101100100000
item359 11101001011010101011000001100110110110001001101110111110101011
item360 00110100110001000100111101001011010111110100000110100101110100
item361 11110101001001000110100111011001011110011000100001100111001101
item362 11100010001010100011000011000000100000000100110001100111010100
item363 00011010011101010010010110010101000100101110110010011001101001
item364 11101011111000111100001010001010010010001110100000110100000101
item365 00111011101101111011010110111101101111100011011100101010000110
item366 10100000001110111000100000111110001101011010101010010000110010
item367 01100000101000010011100100011100111101000011111000111000000001
item368 01101000110010011011101010111110110011001100011101111011100010
item369 10001000110010011010000001000010100110110101110101011010010000
item370 11101100000110011001110000001100000101001110000011000000100100
item371 01001100001011110101100010100101111010101001010011111011101110
item372 00011110100111011101101010010010001101101110001100011101101000
item373 01000101100100010011001011010111101101001010100111001111010000
item374 01000100111101111100010100010010010111011111011111000110011111
item375 01000110101000101100011011111000111100110111100000101000101110
item376 11011110100111001011011000100110011101111000111001100001101000
item377 00110110100000000100011111110111100000011000110111001101110100
item378 01111011111011010110010001111000101000011110101011011011000101
item379 01001010001111010011001110111010110011111010001001001110000001
item380 01110101011010011000011110010101000010111110100111010010111011
item381 01000110111011001011110000010000001010110100101000011111101010
item382 10100000110010100011000111011011010011110001101111101010010110
item383 10001111110001000010101111010110000100110010011111011001001100
item384 00001101111100011011001011110010001100010001101110011000001100
item385 01010111010000101001100110111001111101000001011010011101111111
item386 00100010111111100010110001100011010001101110001111100100101111
item387 11101111010101011100110011011010100000110011100000001101111010
item388 10111110111000111000000100101110011010011100110111111111011001
item389 00011011111100001110111010010110000001111011011010001100100000
item390 01100011111000101110001011110000110001010010011101101011000111
item391 01111101100101110101101010011100100001001111111100110010001011
item392 10011110010110101110011001011111011010000010111101000101001001
item393 00000011010001100111111111111110001101001001000010010101101100
item394 00000101000011010001000000011100100110110000011101100111011100
item395 10000010000110010111000111011010111101001110110100101111011001
item396 11010011011110001001110100110001100100100000110001011011110101
item397 10010000000110111010011110000110111010001000010110011110000101
item398 01110000100101000010001100011000001111111011111110100110101110
item399 01111101110101101011101110100100111111010000101110101100000101
item400 00111000011011011001111101110101101010100011001010101010101110
item401 01111000100100010010010100001000101101101101011110010111101011
item402 01111000100010110100011110111010110011111100110111100011110010
item403 10011101000001111101001011001100011011101101110110010001110101
item404 10011100110011011111000110010111011100011111000110000010110001
item405 00111011010010100000111100101010000000010110000110101001000011
item406 00011011100011000111011011110001011100011100001011010011100100
item407 01000011001100000110110110011101011100111100111010111010100111
item408 01101100111110010000110001011010100011001110110111011011001110
item409 11010100001011111010100000100110111001000000110000111000111100
item410 10010011111110101010000101010100101011001001001000110100000001
item411 11101100011111001011010000101010110011101110011001111101000010
item412 00011111010011110100011111101100111110010011000010110111011000
item413 11011011101101100000110110010001000111111100011011010110000010
item414 10011100011110000010111100001100101100110001100110010010011010
item415 00001110011010010100000100001111101010011100101110011101000000
item416 00101110101001100001111010010001000011011111010011001100001100
item417 00110000010100011001101001011001010011100110001011001100100110
item418 11101110111000010101011111111101100110101011001011011010010010
item419 11011110101000000010111100110111000101110101111010010011001001
item420 10000110010100100010111010000110001100111101010001111100110000
item421 10001100011000000001111000011001010000111011110101001010111011
item422 11010010110010111010100000101001100111110010000100010111011010
item423 01011011110001100000001011000100011111111000100101101001000010
item424 00010110000001110111100101010000010111111110101101010101110110
item425 10110001110010101101000011111101010101000000010000110101010011
item426 10000110001111101100010011101111001111001000111100001010010011
item427 00010001011101010101100100101011010010110001110000011001101101
item428 00011010110111111110000011010111110110100101011011001101011101
item429 00110101011100010111011111100001011011101011000000011111110001
item430 01000110101110000010111111101110100001111011010101110001110111
item431 10001100001111011101111001100010111010101011110010011101000000
item432 11001010110101010001111100000111011110010001111011110001011101
item433 00011100100011111011010011001101011100110110110011101110000001
item434 10001001111010001110010111011111111101100101111111001000000001
item435 01000101011001011100000010010100001000000111011000101000110010
item436 00010101000110100010001001100011101000111000101110111101010110
item437 10110010000110011011100111011011110011111100101110010101000110
item438 10100001010101100110101001100010000110111011111101111001010000
item439 00100111101010100111111100010001011011101011101111000111011001
item440 00111101110101010110011110001101101100101110101010100000000110
item441 01100001010111111111111001011001100010000010100001011000111101
item442 01110111101111001101010100110010111001011010101010101111000010
item443 01101001101000100011100101010101001001010011100101101100000100
item444 01100000000000001011111000111111001111100010011101100010011010
item445 01001001111101001100010111101011010011010111000111011100010111
item446 11100010111011100110101000100101101011000110010101001000100110
item447 00011100000101110011110010101111010110111000011100010010010101
item448 10010010110000100001110100001000011100010100110111100010111101
item449 01100111011110100000000000101110001110010101011000000101110011
item450 00110011110101101101010101111101010110011011111110000001100001
item451 00101100111001100001011101001100100100011110000111101111101111
item452 01111110101001011001111101110001101111011111111110100010010011
item453 00110000110101101100001001101010001111111111100000010011101001
item454 11101100110111111000110111000110101100010000001010000010111101
item455 11010111010110011110110110000100010101010110100111101010101001
item456 00110001111101101001000110000110011100010111001111010111101111
item457 11101110110010010010000111001101010100110110011011001101011100
item458 10101011100011110100001101100010101100001101011010110110010001
item459 00111100010100000001110011000000000101110010000000000011010000
item460 11110111011111110000110001010111000011001000100111000101010101
item461 10110010010010001110111111001111101101001101101011101100111101
item462 01011100011101111000011011111001100111001100000001011000111110
item463 10001000001100001111111110100111110111100111001101001000000000
item464 00000111000001110001110111110111110111110101010111111111101010
item465 00001011111001001010011011100110011101011011101111100110111001
item466 10011100100010101100000010010110011100011001010101111100011001
item467 10000011110011101110101101010010001101100110000011000000000011
item468 00010111110010101000111101011011011010010100101101011011011110
item469 00111011001011000110100111011000000010010101010000111010010000
item470 00001101001001101110111100111000001001010000110010101110101111
item471 00101111010111110001001001110100011111100011101100000001011111
item472 01001011010000000100001100111100001111000101000001101000100000
item473 11101000110100001110011101111001111011011001111100001101001111
item474 01110110100100111000111101100010010010100100001000001000011100
item475 00000010010111111000100000111110110111000010010100110111011101
item476 10101011011001011110011011100101011010010101000011110000000111
item477 01001000100000000001001000110100000011111011101011011011101110
item478 10000011000010001010010010001011101000010110001000100011101101
item479 11110111000101110001000111011101000101000001111110000101000001
item480 11000000010111000001000110101110000001011111011101110001100001
item481 11000100111011011011010111110100101110011100110110100100100011
item482 00111011110001100111011011110110100100010111100101000010100011
item483 01111000000101110011001001001100101001110010001000001100101000
item484 11111101011000100100111100000101011001101000011100111000010011
item485 01011000001110110010001101110000000101010001001001111100011110
item486 11000101110010011111001110000101000011110011010001101011110010
item487 01001001101001101011111011111010001000100001010001101101100000
item488 10100101110000100110101000100110011001001110111101001100111001
item489 00000111110110011011110101011110001110001010101111110011000100
item490 01010111100110001010101010101100000101000111001010001011001110
item491 10001010011010001001010101000010000001011111110100100011001000
item492 10111110111000011011110110101011101001011101000101001110111100
item493 00001010110110111111111101101100100000111101010011000100011011
item494 10100011100110011011100101010010000000111110011000100010100100
item495 11001011111110100010010010111000110001111110101110010110000001
item496 00000100111011101100101000001011001000011100111110110101010110
item497 11000000110111001001110101001000100000010110101010000010000000
item498 11011001101001000111101111110100011100011110011110011111001010
item499 10010100010001100100011101010001101011100000110110010101111100
item500 11101100001101110110101110111011110110010000001011010101100001
item501 11100001100100000000100100110101011001000000001010111110011111
item502 01110100000110111010000010100110010101100110110110010000010111
item503 11000011000010111001010111111110001100111011110000010101100110
item504 01011101101011100110111010100011100101011100101010100110101110
item505 00110110001101000000010001010111011010101000111000110010100111
item506 11010101000111101001100011111011100000010011100100110011001100
item507 10111000010001011010101011011111001010000000000010101101010010
item508 10010011100001010100000100010001100001100100001101010100100101
item509 11010101111010101011100011011010011011100011110111110100110010
item510 11000101000101001011101110010011010000111100100110111011001001
item511 10011011000101001100010101100111100101000000011100001011001110
item512 00110010110011001011100001000000101101111110001011000101010111
item513 00001010101110001100011010011110000110001110001001101000011010
item514 10010100111001010011001001000011001111011111111000011011110111
item515 11100011011101111111111100101101000000100011100100111011111111
item516 10001011100000000111100010110001100010100001000000010000110000
item517 00110011000111011111110100111101111111110011100000110010101100
item518 11110000001111101101000010001111111011000101001100100110011110
item519 00011001011110100010010000100100100110111101101001111110011000
item520 11000001000011101110011010011000100111110101110001010000111101
item521 00000011001101000101100001111111001011000101101011111111001001
item522 00010000010010101100001000010101011101101111010000000110101110
item523 00101010001011011101011000111001010001111010000000000110010010
item524 01111110100110111010110110100110000000000011000100011110001001
item525 11011010111011101111110110001000100001110110000011010010011100
item526 10100001111111010110110010100110111011000000011110000101110111
item527 00001101101100111110111011010111101010011001010001001001110011
item528 11010001111101010010010110011100001100001101100101101010111010
item529 11100001001110110101100100011010110011011011010010101111110000
item530 10110111011010111100001101100011100010010110011010110000100011
item531 11100111111101101111010111011110100001011101100001111000001010
item532 10001001101110110110000010100110001101100010100111100110001101
item533 01000010100010000101010101101100111100111111010001100010011010
item534 00010001001111101000011001010110101110000000010011110011001000
item535 11000111111001110111000001100111101001001001101011011001111000
item536 10101011101100001010001000001101100101100011011110010001110010
item537 01101000011110101110110010000011011101111111011011001000010000
item538 10000110100101011100110001000011001001010101000110000101011101
item539 01011111110010110110011101000100000010100110001011110011110100
item540 10010010110000010101000111001110011101010111010011001001100111
item541 01001000111000011110001100100010011010010111110101111100111010
item542 10110000101111100010011110111100101011010010101110100011111100
item543 00001001100010001110001101011011000001010110011010011010101101
item544 01101111000000101000011101101101110101011000100001111000111010
item545 11101001100011011010010100111010010011001101110010010101100111
item546 10101111011101111001010010111011101000110000100100110110001100
item547 01101001010110101000011011100010011100100110010111101010110000
item548 11101100100110011000111000110011010101111100010110111000100111
item549 10110011001011010010011010010101111110111011000000101001000101
item550 00000111111001010101010111100000111101100010100100101101111101
item551 11010000001001011000000101111011011001110010101111101111110110
item552 01000110001100000101111111100000011100010100000011011011111110
item553 01101111100100010101110000001101100110011000110001011000010001
item554 11001011010010010011000010111001100111101011100110000110101000
item555 11010001111101111010011000001010101111000001010100000101000011
item556 00001010000101110010100000011110001101011011001100010010010110
item557 10010010110010010100000011111011011101011010101010011111101110
item558 01110001011011110101101100100101001110001010010001001000101010
item559 00111101100010001001110100110111110000001110001111000101001000
