Hamming Clustering
98 544 608 4 158 589 
99 544 608 158 4 589 
100 38 925 748 940 558 
101 494 462 396 681 331 
102 925 38 748 940 294 
103 544 608 158 4 589 
104 918 847 816 874 116 
105 179 536 977 412 823 
106 179 536 977 412 823 
107 544 608 158 4 380 
108 989 374 188 325 813 
109 431 627 6 803 697 
110 388 775 586 78 535 
111 631 165 162 915 452 
112 264 675 728 80 998 
113 925 38 748 940 294 
114 544 608 158 4 589 
115 976 270 773 675 535 
116 946 96 393 241 457 
117 38 925 748 940 558 
118 631 165 162 452 915 
119 247 694 870 624 80 
120 631 165 162 915 452 
121 835 222 929 361 274 
122 698 544 358 700 598 
123 530 586 600 991 140 
124 723 516 342 416 569 
125 494 462 396 681 331 
126 762 901 232 634 164 
127 925 38 748 940 558 
128 270 773 675 535 343 
129 179 536 977 412 239 
130 976 773 270 675 535 
131 698 451 311 544 700 
132 38 925 748 940 294 
133 177 480 213 397 336 
134 494 462 396 681 331 
135 989 374 188 325 905 
136 698 451 311 544 358 
137 694 247 624 870 663 
138 264 675 728 998 80 
139 38 925 748 940 294 
140 247 694 624 870 80 
141 38 925 748 940 294 
142 976 773 270 675 535 
143 530 586 600 90 991 
144 925 38 748 940 558 
145 494 462 396 681 331 
146 38 925 748 940 294 
147 631 165 162 915 452 
148 925 38 748 940 294 
149 989 374 325 188 905 
150 631 165 162 452 915 
151 925 38 748 940 294 
152 918 847 816 874 116 
153 925 38 748 940 558 
154 925 38 748 940 294 
155 627 431 6 803 697 
156 179 536 977 412 823 
157 544 608 4 158 589 
158 530 586 600 140 991 
159 976 270 773 675 535 
160 544 608 158 4 589 
161 698 451 311 544 700 
162 835 222 929 274 361 
163 179 536 977 412 823 
164 38 925 748 940 294 
165 38 925 748 940 294 
166 494 462 396 681 331 
167 530 586 600 991 140 
168 343 631 416 388 940 
169 38 925 748 940 294 
170 976 773 270 675 535 
171 544 608 158 4 380 
172 38 925 748 940 558 
173 38 925 940 558 294 
174 38 925 748 940 558 
175 631 165 162 452 915 
176 976 773 270 675 535 
177 946 96 393 241 457 
178 494 462 396 681 331 
179 925 38 748 940 294 
180 925 38 748 940 558 
181 179 536 977 412 823 
182 976 773 270 675 535 
183 925 38 748 940 294 
184 631 165 162 915 452 
185 494 462 396 681 331 
186 698 451 311 544 700 
187 38 925 748 940 294 
188 179 536 977 412 823 
189 179 536 977 412 823 
190 516 723 342 569 416 
191 38 748 940 558 294 
192 179 536 977 412 823 
193 918 816 874 847 569 
194 38 925 748 940 294 
195 38 925 748 940 294 
196 388 775 586 535 397 
197 264 675 728 80 998 
198 343 631 416 388 940 
199 925 38 748 940 294 
200 544 608 158 4 380 
201 698 311 451 544 598 
202 179 536 977 412 823 
203 38 925 748 940 294 
204 544 608 4 158 589 
205 516 723 342 569 416 
206 698 451 311 544 700 
207 179 536 977 412 823 
208 494 462 396 681 331 
209 494 462 396 681 331 
210 530 586 600 140 90 
211 544 608 158 4 380 
212 925 38 748 940 558 
213 494 462 396 331 781 
214 698 451 311 544 358 
215 946 96 393 241 457 
216 925 38 748 940 294 
217 694 247 870 624 80 
218 431 627 6 803 697 
219 627 431 6 803 697 
220 38 925 748 940 558 
221 976 270 773 675 535 
222 544 608 158 4 589 
223 544 608 158 4 589 
224 530 586 600 140 991 
225 264 675 728 80 998 
226 946 96 393 241 457 
227 631 165 162 915 452 
228 38 925 748 940 294 
229 38 748 940 294 558 
230 247 694 624 870 80 
231 179 536 977 412 823 
232 925 38 748 940 558 
233 544 608 158 4 380 
234 694 247 624 870 663 
235 179 536 977 412 823 
236 698 451 311 544 358 
237 671 111 600 817 382 
238 835 222 929 361 274 
239 925 38 748 940 294 
240 918 874 847 816 569 
241 976 773 270 675 535 
242 343 631 416 388 940 
243 38 925 748 940 558 
244 494 462 396 681 331 
245 918 874 816 847 569 
246 494 462 396 681 331 
247 544 608 4 158 380 
248 38 925 748 940 558 
249 343 631 416 388 940 
250 976 773 270 675 535 
251 698 451 311 544 358 
252 388 586 775 501 397 
253 179 536 977 412 823 
254 177 480 213 397 336 
255 544 608 158 4 589 
256 946 96 393 457 241 
257 835 222 929 274 361 
258 530 586 600 991 140 
259 179 536 977 412 823 
260 835 222 929 361 274 
261 38 925 748 940 558 
262 264 675 728 998 80 
263 925 38 748 940 294 
264 694 247 624 870 80 
265 762 901 164 634 232 
266 431 627 6 803 697 
267 544 608 4 158 380 
268 835 222 929 361 274 
269 946 96 393 241 457 
270 918 847 874 816 116 
271 918 816 874 847 116 
272 762 901 164 232 634 
273 631 165 162 452 915 
274 38 925 748 940 294 
275 925 38 748 940 558 
276 544 608 4 158 380 
277 343 631 416 388 940 
278 946 96 393 457 241 
279 671 111 600 817 382 
280 494 462 396 681 331 
281 38 925 748 940 294 
282 918 816 874 847 569 
283 544 608 4 158 589 
284 544 608 158 4 380 
285 544 608 158 4 589 
286 946 96 393 457 241 
287 494 462 396 681 331 
288 631 165 162 452 915 
289 918 816 874 847 116 
290 179 536 977 412 823 
291 544 608 158 4 589 
292 631 165 162 452 915 
293 38 925 748 940 294 
294 976 270 773 675 535 
295 631 165 162 452 915 
296 694 247 624 870 485 
297 946 96 393 241 457 
298 723 516 342 416 569 
299 544 608 4 158 589 
300 388 586 775 501 78 
301 627 431 6 803 697 
302 631 165 162 915 452 
303 925 38 748 940 294 
304 544 608 4 158 380 
305 976 773 270 675 535 
306 918 816 874 847 116 
307 492 703 358 682 752 
308 925 38 748 940 558 
309 264 675 728 80 998 
310 694 247 624 870 80 
311 247 694 870 624 663 
312 976 773 270 675 535 
313 343 631 416 388 940 
314 924 453 461 520 222 
315 976 773 270 675 535 
316 925 38 748 940 294 
317 925 38 748 940 294 
318 762 901 634 164 232 
319 264 675 728 80 998 
320 925 38 748 940 558 
321 431 627 6 803 697 
322 925 38 748 940 294 
323 762 901 634 164 232 
324 925 38 748 940 294 
325 492 703 358 682 752 
326 925 38 748 940 558 
327 946 96 393 241 457 
328 38 925 748 940 294 
329 343 631 416 388 940 
330 38 925 748 940 558 
331 723 516 342 569 416 
332 544 608 158 4 380 
333 530 586 600 991 140 
334 38 925 748 940 294 
335 925 38 748 940 558 
336 431 627 6 803 697 
337 918 874 816 847 116 
338 516 723 342 416 569 
339 544 608 158 4 380 
340 530 586 600 90 991 
341 946 96 393 241 457 
342 38 925 748 940 558 
343 544 608 4 158 380 
344 924 453 461 520 222 
345 38 925 748 940 294 
346 343 631 416 388 940 
347 698 451 311 544 358 
348 38 925 748 940 558 
349 631 165 162 915 452 
350 762 901 164 634 232 
351 544 608 4 158 380 
352 544 608 4 158 380 
353 179 536 977 412 823 
354 516 723 342 416 569 
355 698 451 311 544 598 
356 544 608 158 4 589 
357 925 38 748 940 294 
358 671 111 600 382 817 
359 38 925 748 940 558 
360 38 925 748 940 294 
361 918 874 847 816 569 
362 835 222 929 361 274 
363 631 165 162 915 452 
364 925 38 748 940 294 
365 343 631 416 388 940 
366 179 536 977 412 823 
367 388 586 775 535 78 
368 494 462 396 681 331 
369 918 874 816 847 116 
370 38 925 748 940 558 
371 924 453 461 520 258 
372 494 462 396 681 331 
373 530 586 600 991 140 
374 946 96 393 241 457 
375 343 631 416 388 940 
376 925 38 748 940 294 
377 247 694 870 624 663 
378 530 586 600 140 991 
379 530 586 600 991 90 
380 925 38 748 940 294 
381 179 536 977 412 823 
382 631 165 162 915 452 
383 694 247 870 624 80 
384 492 358 703 682 752 
385 698 451 311 544 358 
386 38 925 748 940 558 
387 924 461 453 520 222 
388 38 925 748 940 294 
389 264 675 728 998 80 
390 38 925 748 940 558 
391 264 675 728 998 80 
392 671 111 600 382 817 
393 835 929 222 361 274 
394 492 703 358 682 752 
395 835 222 929 361 274 
396 179 536 977 412 823 
397 631 165 162 452 915 
398 38 925 748 940 558 
399 179 536 977 412 823 
400 431 627 6 803 697 
401 946 96 393 457 241 
402 264 675 728 998 80 
403 698 451 311 544 358 
404 631 165 162 452 915 
405 698 451 311 544 358 
406 946 96 393 457 241 
407 343 631 416 388 940 
408 544 608 158 4 589 
409 631 165 162 452 915 
410 38 925 748 940 558 
411 38 925 748 940 294 
412 723 516 342 416 569 
413 671 600 111 382 817 
414 946 96 393 241 457 
415 631 165 162 915 452 
416 946 96 393 241 457 
417 698 451 311 544 358 
418 544 608 158 4 589 
419 544 608 4 158 380 
420 492 358 752 682 982 
421 835 222 929 361 274 
422 946 96 393 241 457 
423 946 96 393 241 942 
424 343 631 416 388 940 
425 544 608 158 4 589 
426 264 675 728 80 998 
427 480 177 213 397 336 
428 925 38 748 940 558 
429 762 901 164 232 634 
430 976 270 773 675 535 
431 762 901 232 634 164 
432 38 925 748 940 558 
433 924 453 461 520 258 
434 494 462 396 681 331 
435 925 38 748 940 558 
436 38 925 748 940 294 
437 480 177 213 397 336 
438 631 165 162 915 452 
439 976 773 270 675 535 
440 480 177 213 397 336 
441 925 38 748 940 558 
442 698 451 311 544 700 
443 762 901 164 232 634 
444 631 165 162 915 452 
445 264 675 728 998 80 
446 494 462 396 681 331 
447 762 901 232 634 164 
448 925 38 748 940 558 
449 544 608 4 158 589 
450 179 536 977 412 823 
451 762 901 634 164 232 
452 516 723 342 569 416 
453 835 222 929 361 274 
454 925 38 748 940 558 
455 698 311 451 544 598 
456 925 38 748 940 294 
457 627 431 6 803 697 
458 698 451 311 544 598 
459 723 516 342 569 416 
460 976 773 270 675 535 
461 38 925 748 940 294 
462 631 165 162 452 915 
463 946 96 393 457 241 
464 835 929 222 274 361 
465 946 96 393 241 457 
466 431 627 6 803 697 
467 723 516 342 416 569 
468 264 675 728 998 80 
469 177 480 213 397 336 
470 976 773 270 675 535 
471 38 925 748 940 558 
472 946 96 393 241 457 
473 544 608 158 4 380 
474 431 627 6 803 697 
475 989 374 325 188 813 
476 694 247 870 624 80 
477 925 38 748 940 294 
478 492 358 703 752 682 
479 264 675 728 80 998 
480 835 222 929 361 274 
481 343 631 416 388 940 
482 918 847 816 874 569 
483 835 929 222 274 361 
484 38 925 748 940 294 
485 918 847 816 874 116 
486 698 311 451 544 598 
487 946 96 393 241 457 
488 494 462 396 681 331 
489 179 536 977 412 823 
490 976 773 270 675 535 
491 925 38 748 940 558 
492 544 608 158 4 380 
493 925 38 748 940 294 
494 694 247 624 870 485 
495 247 694 624 870 663 
496 179 536 977 412 823 
497 698 451 311 544 598 
498 989 374 325 188 905 
499 494 462 396 681 331 
500 762 901 232 634 164 
501 925 38 748 940 294 
502 492 703 358 682 752 
503 494 462 396 681 331 
504 177 480 213 397 336 
505 925 38 748 940 294 
506 530 586 600 991 140 
507 631 165 162 915 452 
508 492 358 703 682 752 
509 179 536 977 412 823 
510 247 694 624 870 663 
511 544 608 158 4 589 
512 38 925 748 940 294 
513 530 586 600 140 90 
514 544 608 158 4 589 
515 544 608 158 4 380 
516 698 311 451 544 358 
517 544 608 158 4 589 
518 924 461 453 520 258 
519 544 608 4 158 589 
520 671 111 600 382 817 
521 530 586 600 140 90 
522 179 536 977 412 823 
523 925 38 748 940 294 
524 492 358 703 752 682 
525 494 462 396 681 331 
526 631 165 162 452 915 
527 544 608 158 4 589 
528 924 461 453 520 222 
529 544 608 4 158 380 
530 835 929 222 274 361 
531 925 38 748 940 294 
532 918 816 847 874 569 
533 631 165 162 915 452 
534 925 38 748 940 294 
535 835 222 929 361 274 
536 343 631 416 388 940 
537 925 38 748 940 558 
538 544 608 4 158 380 
539 388 775 586 78 397 
540 723 516 342 416 569 
541 631 165 162 915 452 
542 918 847 816 874 116 
543 631 165 162 915 452 
544 924 453 461 520 258 
545 247 694 624 870 663 
546 925 38 748 940 558 
547 264 675 728 998 80 
548 480 177 213 397 336 
549 264 675 728 80 998 
550 530 586 600 140 991 
551 835 222 929 274 361 
552 179 536 977 412 823 
553 492 358 703 752 682 
554 631 165 162 915 452 
555 480 177 213 397 336 
556 631 165 162 452 915 
557 343 631 416 388 940 
558 723 516 342 416 569 
559 925 38 748 558 294 
560 835 222 929 274 361 
561 976 773 270 675 535 
562 925 38 748 940 294 
563 631 165 162 452 915 
564 925 38 748 940 294 
565 343 631 416 388 940 
566 179 536 977 412 823 
567 544 608 4 158 589 
568 38 925 748 940 558 
569 835 929 222 361 274 
570 925 38 748 940 294 
571 627 431 6 803 697 
572 536 977 412 823 239 
573 835 929 222 274 361 
574 38 925 748 940 294 
575 835 222 929 274 361 
576 264 675 728 998 80 
577 179 536 977 412 823 
578 671 111 600 382 817 
579 835 222 929 274 361 
580 544 608 4 158 380 
581 544 608 158 4 380 
582 38 925 748 940 294 
583 925 38 748 940 558 
584 431 627 6 803 697 
585 946 96 393 457 241 
586 516 723 342 569 416 
587 671 600 111 382 817 
588 671 600 111 382 817 
589 38 925 748 940 558 
590 723 516 342 416 569 
591 918 874 816 847 569 
592 762 901 164 634 232 
593 976 270 773 675 535 
594 480 177 213 397 336 
595 631 165 162 915 452 
596 925 38 748 940 558 
597 544 608 158 4 589 
598 544 608 4 589 380 
599 925 38 748 940 558 
600 388 775 397 78 501 
601 762 901 164 634 232 
602 530 586 600 90 991 
603 494 462 396 681 331 
604 946 96 393 241 457 
605 946 96 393 241 457 
606 516 723 342 569 416 
607 480 177 213 397 336 
608 480 177 213 397 336 
609 925 38 748 940 558 
610 925 38 748 940 294 
611 544 608 158 4 380 
612 698 451 311 544 358 
613 494 462 396 681 331 
614 494 462 396 681 331 
615 544 608 4 158 589 
616 264 675 728 998 80 
617 494 462 396 681 331 
618 762 901 232 164 634 
619 918 874 816 847 116 
620 544 608 158 4 380 
621 343 631 416 388 940 
622 925 38 748 940 558 
623 494 462 396 681 331 
624 925 38 748 940 294 
625 544 608 158 4 380 
626 946 96 393 457 241 
627 343 631 416 388 940 
628 976 270 773 675 535 
629 343 631 416 388 940 
630 492 358 703 752 682 
631 946 96 393 457 241 
632 247 694 624 870 663 
633 762 901 164 232 634 
634 544 608 158 4 589 
635 431 627 6 803 697 
636 544 608 158 4 380 
637 494 462 396 681 331 
638 388 775 586 535 258 
639 976 773 270 675 535 
640 544 608 158 4 380 
641 544 608 158 4 380 
642 989 374 188 325 813 
643 544 608 158 4 380 
644 694 247 870 624 663 
645 38 925 748 940 558 
646 179 536 977 412 823 
647 946 96 393 457 241 
648 698 451 311 544 358 
649 177 480 213 397 336 
650 544 608 158 4 589 
651 925 38 748 940 294 
652 494 462 396 681 331 
653 946 96 393 241 457 
654 544 608 158 4 380 
655 544 608 4 158 380 
656 38 925 748 940 558 
657 530 586 600 140 991 
658 179 536 977 412 823 
659 530 586 600 90 991 
660 989 374 188 325 693 
661 544 608 158 4 589 
662 925 38 748 940 558 
663 544 608 4 158 380 
664 38 925 748 940 558 
665 544 608 158 4 589 
666 946 96 393 457 241 
667 925 38 748 940 558 
668 925 38 748 940 294 
669 976 773 270 675 535 
670 530 586 600 140 90 
671 494 462 396 681 331 
672 544 608 158 4 380 
673 179 536 977 412 823 
674 835 222 929 361 274 
675 494 462 396 681 331 
676 946 96 393 241 457 
677 494 462 396 681 331 
678 698 451 311 544 700 
679 925 38 748 940 558 
680 671 600 111 382 817 
681 544 608 158 4 380 
682 388 586 775 397 258 
683 723 516 342 569 416 
684 671 600 111 382 817 
685 494 462 396 681 331 
686 343 631 416 388 940 
687 247 694 870 624 80 
688 976 773 270 675 535 
689 264 675 728 998 80 
690 492 358 703 682 752 
691 631 165 162 915 452 
692 38 925 748 940 294 
693 530 586 600 90 140 
694 343 631 416 388 940 
695 179 536 977 412 823 
696 480 177 213 397 336 
697 494 462 396 681 331 
698 38 925 748 940 558 
699 343 631 416 388 940 
700 264 675 728 998 80 
701 516 723 342 416 569 
702 516 723 342 416 569 
703 631 165 162 452 915 
704 494 462 396 681 331 
705 38 925 748 940 558 
706 698 311 451 544 700 
707 976 773 270 675 535 
708 38 925 748 940 294 
709 631 165 162 915 452 
710 544 608 158 4 380 
711 723 516 342 416 569 
712 631 165 162 915 452 
713 494 462 396 681 331 
714 480 177 213 397 336 
715 544 608 158 4 380 
716 530 586 600 991 140 
717 631 165 162 452 915 
718 530 586 600 991 140 
719 918 847 816 874 116 
720 976 773 270 675 535 
721 925 38 748 940 294 
722 946 96 393 457 241 
723 762 901 164 634 232 
724 925 38 748 940 558 
725 946 96 393 241 457 
726 631 165 162 452 915 
727 918 847 816 874 569 
728 918 816 874 847 116 
729 627 431 6 803 697 
730 38 925 748 940 294 
731 925 38 748 940 294 
732 492 703 358 752 682 
733 925 38 748 940 558 
734 918 874 816 847 116 
735 698 451 311 544 700 
736 494 462 396 681 331 
737 530 586 600 90 140 
738 835 929 222 274 361 
739 762 901 232 164 634 
740 530 586 600 991 140 
741 631 165 162 452 915 
742 925 38 748 940 294 
743 431 627 6 803 697 
744 38 925 748 940 294 
745 946 96 393 457 241 
746 264 675 728 998 80 
747 388 586 775 501 535 
748 544 608 158 4 589 
749 631 165 162 452 915 
750 544 608 158 4 589 
751 918 847 874 816 116 
752 631 165 162 915 452 
753 544 608 158 4 589 
754 631 165 162 452 915 
755 38 925 748 940 558 
756 264 675 728 998 80 
757 631 165 162 915 452 
758 835 222 929 274 361 
759 924 453 461 520 258 
760 631 165 162 915 452 
761 631 165 162 452 915 
762 762 901 232 634 164 
763 38 925 748 940 294 
764 494 462 396 681 331 
765 179 536 977 823 239 
766 179 536 977 412 823 
767 762 901 164 634 232 
768 516 723 342 569 416 
769 671 111 600 382 817 
770 946 96 393 241 457 
771 925 38 748 940 294 
772 343 631 416 388 940 
773 627 431 6 803 697 
774 544 608 158 4 589 
775 388 775 586 397 258 
776 38 925 748 940 558 
777 946 96 393 457 241 
778 544 608 4 158 380 
779 925 38 748 940 294 
780 835 929 222 361 274 
781 946 96 393 241 457 
782 925 38 748 940 294 
783 925 38 748 940 558 
784 38 925 748 940 558 
785 698 311 451 544 598 
786 264 675 728 998 80 
787 494 462 396 681 331 
788 530 586 600 140 90 
789 179 536 977 412 823 
790 38 925 748 940 558 
791 343 631 416 388 940 
792 492 358 703 752 682 
793 179 536 977 412 823 
794 544 608 158 4 380 
795 494 462 396 681 331 
796 544 608 158 4 380 
797 388 775 586 258 397 
798 247 694 624 870 485 
799 925 38 748 940 294 
800 671 111 600 382 817 
801 544 608 158 4 380 
802 762 901 232 164 634 
803 946 96 393 457 241 
804 516 723 342 416 569 
805 835 929 222 274 361 
806 698 451 311 544 598 
807 494 462 396 681 331 
808 38 925 748 940 294 
809 38 925 748 940 294 
810 544 608 158 4 380 
811 38 925 748 940 294 
812 38 925 748 940 294 
813 544 608 158 4 380 
814 544 608 158 4 380 
815 698 311 451 544 358 
816 544 608 158 4 380 
817 631 165 162 915 452 
818 976 773 270 675 535 
819 627 431 6 803 697 
820 976 270 773 675 535 
821 530 586 600 90 991 
822 694 247 870 624 485 
823 38 925 748 940 558 
824 946 96 393 457 241 
825 631 165 162 915 452 
826 388 775 586 501 535 
827 494 462 396 681 331 
828 723 516 342 416 569 
829 835 222 929 274 361 
830 544 608 4 158 380 
831 343 631 416 388 940 
832 924 461 453 520 222 
833 925 38 748 940 294 
834 989 374 325 188 813 
835 343 631 416 388 940 
836 918 874 816 847 569 
837 264 675 728 998 80 
838 179 536 977 412 823 
839 544 608 158 4 589 
840 343 631 416 388 940 
841 671 111 600 817 382 
842 177 480 213 397 336 
843 723 516 342 569 416 
844 111 600 817 382 372 
845 494 462 396 681 331 
846 494 462 396 681 331 
847 671 600 111 817 382 
848 516 723 342 569 416 
849 925 38 748 940 558 
850 835 222 929 361 274 
851 925 38 748 940 294 
852 698 451 311 544 700 
853 631 165 162 452 915 
854 925 38 748 940 558 
855 179 536 977 412 823 
856 264 675 728 998 80 
857 38 925 748 558 294 
858 946 96 393 241 457 
859 38 925 748 940 558 
860 38 925 748 940 558 
861 925 38 748 940 294 
862 925 38 748 940 294 
863 976 270 773 675 535 
864 946 96 393 241 457 
865 698 311 451 544 358 
866 247 694 624 870 485 
867 762 901 634 232 164 
868 925 38 748 940 294 
869 544 608 4 158 380 
870 544 608 158 4 380 
871 925 38 748 940 294 
872 544 608 158 4 380 
873 544 608 4 158 589 
874 431 627 6 803 697 
875 38 925 748 940 558 
876 530 586 600 90 991 
877 698 311 451 544 358 
878 925 38 748 940 294 
879 494 462 396 681 331 
880 835 929 222 274 361 
881 762 901 232 164 634 
882 925 38 748 940 558 
883 925 38 748 940 294 
884 976 270 773 675 535 
885 516 723 342 569 416 
886 516 723 342 569 416 
887 177 480 213 397 336 
888 494 462 396 681 331 
889 516 723 342 416 569 
890 762 901 232 634 164 
891 631 165 162 915 452 
892 544 608 4 158 589 
893 698 451 311 544 598 
894 343 631 416 388 940 
895 494 462 396 681 331 
896 627 431 6 803 697 
897 38 925 748 940 558 
898 544 608 158 4 380 
899 762 901 232 634 164 
900 343 631 416 388 940 
901 492 358 703 752 682 
902 179 536 977 412 823 
903 627 6 803 697 690 
904 762 901 634 232 164 
905 671 111 600 817 382 
906 530 586 600 140 90 
907 946 96 393 457 241 
908 631 165 162 452 915 
909 179 536 977 412 823 
910 494 462 396 681 331 
911 494 462 396 681 331 
912 631 165 162 915 452 
913 835 929 222 274 361 
914 494 462 396 681 331 
915 38 925 748 940 294 
916 343 631 416 388 940 
917 723 516 342 569 416 
918 494 462 396 681 331 
919 480 177 213 397 336 
920 631 165 162 452 915 
921 925 38 748 940 558 
922 492 358 703 682 752 
923 38 925 748 940 558 
924 179 536 977 412 823 
925 179 536 977 412 823 
926 835 929 222 361 274 
927 946 96 393 241 457 
928 924 461 453 520 258 
929 544 608 158 4 380 
930 544 608 158 4 589 
931 480 177 213 397 336 
932 388 775 586 78 258 
933 388 775 586 258 501 
934 544 608 158 4 380 
935 946 96 393 457 241 
936 925 38 748 940 294 
937 631 165 162 915 452 
938 918 874 816 847 116 
939 631 165 162 915 452 
940 925 38 748 940 558 
941 698 311 451 544 700 
942 492 358 703 982 277 
943 462 396 681 331 781 
944 247 694 870 624 663 
945 179 536 977 412 823 
946 544 608 158 4 380 
947 177 480 213 397 336 
948 544 608 4 158 380 
949 946 96 393 457 241 
950 631 165 162 452 915 
951 247 694 870 624 663 
952 38 925 748 940 294 
953 918 874 816 847 116 
954 494 462 396 681 331 
955 694 247 624 870 663 
956 925 38 748 940 294 
957 179 536 977 412 823 
958 264 675 728 80 998 
959 925 38 748 940 294 
960 631 165 162 915 452 
961 925 38 748 940 558 
962 494 462 396 681 331 
963 925 38 748 940 558 
964 671 600 111 817 382 
965 544 608 4 158 380 
966 530 586 600 140 90 
967 698 451 311 544 598 
968 247 694 870 624 663 
969 631 165 162 452 915 
970 544 608 158 4 380 
971 631 165 162 915 452 
972 343 631 416 388 940 
973 631 165 162 452 915 
974 694 247 624 870 485 
975 179 536 977 412 823 
976 946 96 393 457 241 
977 835 222 929 274 361 
978 946 96 393 457 241 
979 516 723 342 569 416 
980 38 925 748 940 294 
981 631 165 162 915 452 
982 343 631 416 388 940 
983 723 516 342 416 569 
984 544 608 158 4 380 
985 264 675 728 998 80 
986 698 311 451 544 358 
987 631 165 162 915 452 
988 631 165 162 452 915 
989 918 816 874 847 569 
990 835 222 929 361 274 
991 431 627 6 803 697 
992 631 165 162 915 452 
993 925 38 748 940 294 
994 698 451 311 544 358 
995 631 165 162 452 915 
996 835 274 361 635 986 
997 530 586 600 90 991 
998 631 165 162 915 452 
999 925 38 748 940 558 
1000 431 627 6 803 697 
1001 544 608 4 158 380 
1002 544 608 158 4 380 
1003 264 675 728 998 80 
1004 918 874 847 816 569 
1005 431 6 803 697 519 
1006 946 96 393 457 241 
1007 631 165 162 915 452 
1008 925 38 748 940 558 
1009 762 901 232 164 634 
1010 925 38 748 940 294 
1011 631 165 162 915 452 
1012 38 925 748 940 558 
1013 976 270 773 675 535 
1014 492 358 703 752 682 
1015 925 38 748 940 558 
1016 835 929 222 361 274 
1017 494 462 396 681 331 
1018 247 694 624 870 80 
1019 494 462 396 681 331 
1020 946 96 393 457 241 
1021 38 925 748 940 294 
1022 631 165 162 452 89 
1023 976 270 773 675 343 
1024 530 586 600 140 991 
1025 631 165 162 915 452 
1026 179 536 977 412 823 
1027 343 631 416 388 940 
1028 631 165 162 915 452 
1029 723 516 342 569 416 
1030 918 874 847 816 569 
1031 698 311 451 544 598 
1032 946 96 393 241 457 
1033 530 586 600 140 90 
1034 494 462 396 681 331 
1035 38 925 748 940 558 
1036 494 462 396 681 331 
1037 631 165 162 915 452 
1038 698 451 311 544 700 
1039 925 38 748 940 294 
1040 608 158 4 380 589 
1041 925 38 748 940 294 
1042 179 536 977 412 823 
1043 631 165 162 915 452 
1044 494 462 396 681 331 
1045 544 608 4 158 589 
1046 388 775 586 501 78 
1047 631 165 162 915 452 
1048 918 874 816 847 116 
1049 946 96 393 241 457 
1050 835 929 222 274 361 
1051 918 816 847 874 116 
1052 631 165 162 915 452 
1053 179 536 977 412 823 
1054 631 165 162 915 452 
1055 179 536 977 412 823 
1056 480 177 213 397 336 
1057 247 694 624 870 80 
1058 343 631 416 388 940 
1059 179 536 977 412 823 
1060 925 38 748 940 558 
1061 544 608 158 4 589 
1062 544 608 158 4 380 
1063 38 925 748 940 558 
1064 694 247 870 624 80 
1065 631 165 162 452 915 
1066 631 165 162 452 915 
1067 631 165 162 452 915 
1068 38 925 748 940 294 
1069 544 608 158 4 380 
